time,lat,lon,depth,mag
2012-10-18 22:04:44.860000+00:00,30.865,99.784,10.0,4.1
2012-10-18 02:33:27.970000+00:00,23.769,81.314,10.0,5.0
2012-10-16 19:19:33.910000+00:00,36.734,71.331,168.7,4.4
2012-10-15 23:43:46.580000+00:00,35.949,69.683,112.4,5.0
2012-10-14 13:17:28.570000+00:00,36.167,69.216,50.2,5.1
2012-10-14 09:25:10.540000+00:00,36.107,70.35,115.2,4.1
2012-10-14 08:15:28.570000+00:00,32.006,84.919,10.0,4.0
2012-10-13 17:59:08.290000+00:00,36.697,71.194,209.4,4.5
2012-10-13 07:08:39.230000+00:00,37.56,95.729,10.0,4.8
2012-10-12 23:16:14.620000+00:00,24.548,94.017,35.0,4.0
2012-10-11 23:54:30.560000+00:00,34.108,73.698,26.0,4.6
2012-10-10 05:29:56.710000+00:00,26.064,96.368,52.6,4.2
2012-10-10 00:37:11.020000+00:00,36.243,71.296,97.7,4.5
2012-10-09 04:41:57.540000+00:00,4.781,96.425,43.7,4.7
2012-10-08 17:46:20.670000+00:00,31.832,78.444,10.0,4.9
2012-10-04 22:10:35.720000+00:00,37.282,72.01,92.5,4.4
2012-10-03 10:49:26.470000+00:00,32.296,76.254,10.0,4.2
2012-10-03 10:04:50.650000+00:00,33.498,75.963,35.0,4.1
2012-10-02 19:16:02.310000+00:00,37.178,71.909,144.8,4.7
2012-10-02 18:51:38.010000+00:00,26.913,92.939,37.8,4.5
2012-10-02 18:40:42.920000+00:00,26.953,92.994,35.0,4.6
2012-10-02 18:37:38.700000+00:00,26.879,92.818,36.8,5.2
2012-10-02 08:43:35.400000+00:00,37.579,72.355,189.5,4.4
2012-10-02 08:34:54.360000+00:00,32.471,76.632,10.0,4.8
2012-10-02 03:45:30.090000+00:00,32.401,76.507,19.1,4.6
2012-10-01 23:21:42.660000+00:00,4.994,94.487,47.2,4.3
2012-09-29 11:24:32.650000+00:00,6.107,92.78,23.2,5.3
2012-09-28 22:14:44.940000+00:00,29.308,67.918,10.0,4.3
2012-09-28 19:30:12.350000+00:00,4.906,93.92,20.5,4.3
2012-09-27 12:38:41.570000+00:00,37.589,95.837,23.2,4.7
2012-09-25 08:33:00.730000+00:00,36.277,69.211,30.3,5.2
2012-09-24 21:55:38.810000+00:00,37.243,69.709,41.6,4.0
2012-09-24 06:52:37.760000+00:00,30.987,84.444,34.0,4.2
2012-09-22 20:42:48.230000+00:00,25.459,96.682,42.8,4.6
2012-09-22 18:07:56.190000+00:00,5.034,94.55,53.1,4.6
2012-09-22 08:46:31.670000+00:00,36.462,70.303,210.1,4.4
2012-09-21 22:59:25.910000+00:00,36.336,70.214,110.1,4.2
2012-09-21 20:38:55.180000+00:00,36.024,73.3,39.6,4.2
2012-09-21 17:19:04.250000+00:00,36.513,71.325,98.6,4.6
2012-09-19 06:28:34.480000+00:00,22.035,93.881,72.3,4.6
2012-09-18 12:26:25.280000+00:00,27.33,88.642,42.2,4.6
2012-09-16 16:16:58.890000+00:00,37.449,76.152,35.0,4.2
2012-09-15 23:12:12.790000+00:00,30.033,91.998,10.0,4.0
2012-09-14 06:45:09.140000+00:00,36.356,69.753,169.6,4.5
2012-09-13 08:17:52.760000+00:00,30.034,70.133,10.0,4.7
2012-09-12 19:29:56.180000+00:00,36.697,71.442,192.4,5.1
2012-09-11 18:09:49.790000+00:00,24.41,93.53,60.4,4.5
2012-09-11 11:09:46.660000+00:00,23.803,94.382,50.5,4.8
2012-09-11 03:21:21.220000+00:00,24.647,99.267,10.0,5.0
2012-09-11 03:20:18.090000+00:00,24.688,99.281,10.0,4.6
2012-09-10 21:38:21.810000+00:00,10.433,93.423,55.0,4.6
2012-09-10 18:52:18.100000+00:00,10.548,93.673,60.3,4.4
2012-09-10 14:35:42.810000+00:00,10.459,93.616,38.7,5.2
2012-09-10 13:16:23.360000+00:00,10.397,93.408,50.0,4.5
2012-09-10 13:11:31.470000+00:00,10.358,93.475,35.0,4.2
2012-09-10 06:19:20.580000+00:00,13.643,92.848,30.5,4.9
2012-09-09 22:07:26.700000+00:00,37.085,78.912,51.8,4.1
2012-09-09 21:20:33.530000+00:00,36.824,78.717,13.6,4.8
2012-09-09 15:21:22.540000+00:00,36.197,70.611,109.9,4.1
2012-09-08 07:18:17.570000+00:00,6.566,95.58,248.7,4.6
2012-09-06 18:27:11.800000+00:00,25.455,91.208,45.1,4.5
2012-09-05 14:24:55.760000+00:00,36.44,71.046,135.3,4.3
2012-09-05 03:01:17.770000+00:00,26.207,66.24,35.0,4.4
2012-09-04 18:39:10.150000+00:00,4.768,96.184,52.5,4.7
2012-09-04 07:47:10.970000+00:00,36.891,78.787,41.1,4.6
2012-09-02 05:48:35.770000+00:00,29.533,67.905,10.0,4.5
2012-08-31 19:10:10.910000+00:00,25.175,96.895,35.0,4.6
2012-08-31 03:39:39.140000+00:00,5.083,93.872,10.0,4.6
2012-08-30 03:27:25.930000+00:00,32.11,69.765,50.7,4.3
2012-08-28 15:51:06.750000+00:00,4.409,92.986,22.7,5.3
2012-08-28 08:31:24.490000+00:00,28.848,82.022,10.0,4.6
2012-08-27 12:05:23.410000+00:00,10.21,92.802,57.6,5.2
2012-08-27 01:42:23.680000+00:00,35.176,99.065,10.0,4.2
2012-08-26 05:18:21.860000+00:00,35.184,89.69,10.0,4.5
2012-08-24 18:35:04.910000+00:00,13.432,93.443,10.0,4.0
2012-08-24 03:55:53.620000+00:00,28.343,82.607,35.0,4.4
2012-08-24 00:17:14.790000+00:00,28.385,82.618,35.0,4.0
2012-08-23 16:30:21.790000+00:00,28.47,82.69,28.4,5.0
2012-08-19 19:04:57.560000+00:00,26.561,92.622,57.0,4.0
2012-08-19 12:13:30.950000+00:00,10.539,91.705,7.8,4.3
2012-08-19 09:24:49.380000+00:00,26.599,92.57,48.9,4.8
2012-08-19 06:36:19.940000+00:00,35.827,82.501,10.0,4.6
2012-08-19 01:57:03.640000+00:00,5.063,94.753,40.6,5.2
2012-08-18 04:01:58.410000+00:00,20.726,97.264,10.0,4.1
2012-08-18 00:07:40.170000+00:00,4.51,90.21,10.0,4.3
2012-08-16 17:18:21.400000+00:00,4.475,90.256,10.0,4.6
2012-08-16 04:46:00.850000+00:00,30.287,94.71,15.5,4.2
2012-08-14 22:51:27.810000+00:00,35.666,82.664,10.0,4.0
2012-08-14 20:32:57.370000+00:00,35.624,82.505,6.3,4.7
2012-08-14 02:39:31.110000+00:00,36.541,70.894,206.0,4.4
2012-08-14 00:45:51.490000+00:00,36.533,70.095,212.6,4.1
2012-08-13 20:32:59.280000+00:00,34.849,73.663,27.5,5.4
2012-08-12 13:38:08.960000+00:00,35.888,82.503,18.0,4.3
2012-08-12 10:47:06.450000+00:00,35.661,82.518,13.0,6.2
2012-08-09 13:12:04.910000+00:00,28.456,86.74,70.2,4.7
2012-08-09 08:25:50.750000+00:00,30.401,94.986,10.0,4.4
2012-08-09 06:29:07.250000+00:00,30.431,95.032,10.0,4.3
2012-08-09 05:49:55.090000+00:00,30.317,94.846,10.0,4.9
2012-08-08 19:22:18.740000+00:00,35.712,77.535,81.2,4.3
2012-08-07 01:49:53.350000+00:00,13.942,93.077,37.9,4.5
2012-08-07 00:17:57.250000+00:00,30.335,94.855,24.4,4.9
2012-08-06 14:15:46.550000+00:00,35.804,77.712,72.7,4.6
2012-08-06 04:55:26.340000+00:00,36.648,71.44,98.9,4.4
2012-08-05 14:29:10.420000+00:00,13.936,93.099,23.3,4.5
2012-08-05 14:10:30.330000+00:00,30.352,94.849,24.1,5.0
2012-08-05 11:27:59.270000+00:00,4.993,96.347,165.9,4.6
2012-08-05 06:36:51.140000+00:00,24.714,91.863,56.8,4.2
2012-08-04 11:24:15.010000+00:00,4.857,96.296,36.5,5.3
2012-08-03 00:02:31.010000+00:00,37.61,72.239,171.3,4.3
2012-08-02 19:08:31.520000+00:00,23.076,94.22,35.0,4.2
2012-08-02 19:06:12.700000+00:00,26.103,96.324,55.6,5.1
2012-08-02 18:00:26.210000+00:00,33.731,75.446,10.0,4.1
2012-08-02 14:48:27.860000+00:00,9.16,93.67,75.1,4.0
2012-08-02 13:16:36.950000+00:00,19.564,89.811,10.0,4.7
2012-08-01 21:58:38.880000+00:00,26.055,96.311,43.8,4.7
2012-08-01 19:50:01.040000+00:00,29.972,85.344,10.0,4.5
2012-07-31 17:02:35.830000+00:00,36.412,70.989,104.1,4.5
2012-07-31 11:58:29.220000+00:00,28.745,82.442,10.0,4.4
2012-07-31 11:50:52.310000+00:00,28.742,82.455,10.0,4.5
2012-07-29 02:21:12.600000+00:00,22.935,94.299,75.3,5.7
2012-07-28 22:51:15.540000+00:00,36.53,70.655,189.0,4.2
2012-07-28 05:48:07.330000+00:00,29.921,80.647,16.5,4.6
2012-07-26 05:31:38.020000+00:00,33.466,76.105,56.2,4.4
2012-07-25 14:51:13.960000+00:00,36.058,69.256,16.2,4.7
2012-07-24 20:07:00.270000+00:00,36.433,69.359,100.3,4.2
2012-07-24 03:10:19.210000+00:00,37.705,92.375,10.0,4.2
2012-07-23 12:10:29.600000+00:00,36.065,69.405,10.0,4.6
2012-07-23 00:15:11.120000+00:00,29.79,88.021,35.0,4.3
2012-07-22 20:29:41.480000+00:00,36.038,87.337,25.2,4.4
2012-07-22 16:44:20.410000+00:00,29.951,88.041,29.4,4.9
2012-07-22 03:08:48.100000+00:00,25.059,96.725,10.0,4.3
2012-07-22 02:11:12.210000+00:00,24.998,96.427,22.6,5.1
2012-07-19 22:49:58.830000+00:00,5.145,94.206,14.0,4.3
2012-07-19 07:36:35.470000+00:00,37.248,71.375,98.4,5.6
2012-07-17 12:00:29.700000+00:00,36.379,71.197,105.2,4.1
2012-07-17 10:26:57.150000+00:00,31.296,73.484,48.8,4.2
2012-07-17 07:47:10.780000+00:00,36.538,70.808,184.4,4.2
2012-07-17 06:00:41.110000+00:00,23.054,93.074,47.6,4.4
2012-07-16 23:16:12.980000+00:00,25.437,96.546,41.1,4.4
2012-07-15 03:42:21.340000+00:00,33.545,88.587,10.0,4.2
2012-07-14 19:55:17.950000+00:00,25.424,94.48,52.1,5.2
2012-07-12 18:49:50.740000+00:00,7.555,94.262,60.4,4.4
2012-07-12 14:44:56.210000+00:00,36.518,71.17,167.6,4.7
2012-07-12 14:07:24.190000+00:00,36.356,70.918,181.2,4.5
2012-07-12 14:00:34.340000+00:00,36.527,70.906,198.0,5.7
2012-07-11 17:23:30.110000+00:00,29.439,81.287,36.7,4.1
2012-07-11 15:22:31.320000+00:00,35.539,76.531,65.4,4.1
2012-07-11 14:48:32.820000+00:00,35.622,76.512,68.1,4.2
2012-07-10 22:34:26.020000+00:00,4.067,92.54,10.0,4.0
2012-07-10 13:03:55.050000+00:00,27.074,90.663,35.0,4.7
2012-07-09 20:13:07.390000+00:00,25.347,96.529,31.0,5.1
2012-07-08 10:28:10.240000+00:00,12.69,91.311,36.2,4.7
2012-07-06 14:18:28.440000+00:00,5.14,77.015,10.0,4.2
2012-07-03 19:11:40.860000+00:00,29.914,88.011,10.0,4.9
2012-07-02 12:24:01.030000+00:00,35.801,68.903,28.0,4.5
2012-07-02 01:47:47.730000+00:00,29.885,87.872,21.4,4.3
2012-07-01 04:54:04.390000+00:00,25.587,94.723,58.2,4.3
2012-07-01 04:13:52.090000+00:00,25.592,94.696,58.0,5.6
2013-06-29 03:16:56.930000+00:00,35.168,72.198,50.6,4.6
2013-06-29 00:00:37.790000+00:00,33.267,92.907,35.0,4.5
2013-06-28 15:35:55.270000+00:00,10.623,93.507,109.7,4.8
2013-06-28 11:40:49.440000+00:00,28.655,82.279,24.8,5.0
2013-06-27 08:42:17.150000+00:00,36.957,69.478,50.7,4.4
2013-06-26 09:54:44.380000+00:00,37.365,71.92,157.1,4.2
2013-06-26 05:48:47.180000+00:00,9.379,91.246,30.5,5.3
2013-06-26 04:04:35.520000+00:00,36.534,71.299,106.4,4.5
2013-06-25 11:41:41.120000+00:00,34.256,88.221,10.0,4.1
2013-06-24 08:05:28.010000+00:00,37.405,69.249,41.8,4.5
2013-06-24 04:15:10.470000+00:00,35.871,70.948,92.3,4.5
2013-06-23 17:54:14.380000+00:00,25.663,99.514,31.4,4.3
2013-06-21 20:51:56.240000+00:00,36.891,73.127,41.6,4.8
2013-06-18 02:25:35.300000+00:00,6.266,87.411,15.0,4.3
2013-06-17 07:24:38.940000+00:00,36.656,71.072,206.2,4.1
2013-06-16 20:47:11.310000+00:00,36.429,71.206,232.8,4.7
2013-06-16 11:33:02.680000+00:00,5.238,94.387,51.6,4.7
2013-06-16 01:57:32.060000+00:00,37.364,72.011,186.7,4.3
2013-06-09 11:05:47.380000+00:00,36.238,69.52,90.5,4.2
2013-06-09 02:14:18.650000+00:00,36.738,77.143,95.1,4.2
2013-06-08 20:43:24.900000+00:00,36.854,71.609,122.4,4.0
2013-06-08 01:22:06.190000+00:00,7.88,94.432,31.8,4.2
2013-06-08 01:10:48.400000+00:00,36.21,77.173,61.9,4.2
2013-06-06 19:00:53.220000+00:00,27.724,89.276,10.0,3.9
2013-06-06 13:03:26+00:00,10.549,91.699,24.2,4.6
2013-06-06 11:09:48.900000+00:00,36.519,70.463,193.4,4.3
2013-06-05 22:04:03.100000+00:00,32.907,76.286,43.3,4.0
2013-06-05 00:43:36.490000+00:00,37.604,95.931,9.0,5.1
2013-06-04 23:05:33.560000+00:00,37.196,71.439,99.4,4.1
2013-06-04 17:34:50.750000+00:00,32.672,76.601,41.1,4.9
2013-06-04 17:24:20.240000+00:00,19.884,68.094,15.2,4.1
2013-06-02 15:45:00.280000+00:00,37.192,69.647,53.7,4.0
2013-06-02 10:57:45.180000+00:00,36.53,70.372,184.7,4.1
2013-06-01 15:54:48.870000+00:00,24.107,97.943,65.4,4.2
2013-06-01 13:28:53.880000+00:00,22.02,88.572,10.0,4.1
2013-05-31 09:16:02.120000+00:00,33.897,85.039,14.6,4.3
2013-05-31 02:44:25.850000+00:00,36.555,70.983,195.3,4.3
2013-05-30 10:31:20.540000+00:00,18.84,95.638,66.9,4.3
2013-05-29 06:59:44.090000+00:00,36.642,71.003,204.1,4.2
2013-05-28 08:02:51.040000+00:00,4.889,96.071,35.0,4.0
2013-05-24 03:22:28.940000+00:00,36.508,70.816,169.7,4.2
2013-05-24 00:04:48.360000+00:00,36.166,69.644,114.1,4.1
2013-05-22 20:13:08.160000+00:00,7.342,94.305,25.4,4.4
2013-05-22 20:07:51.700000+00:00,7.041,94.264,35.1,4.7
2013-05-22 13:45:18.370000+00:00,36.076,69.823,94.6,4.0
2013-05-20 17:18:11.350000+00:00,36.491,70.44,207.4,4.8
2013-05-19 23:47:38.470000+00:00,37.56,71.913,118.5,4.1
2013-05-19 07:49:10.960000+00:00,5.145,94.257,47.2,4.6
2013-05-17 06:35:26.170000+00:00,31.357,86.321,27.0,4.1
2013-05-17 06:01:57.600000+00:00,31.477,86.513,27.6,4.4
2013-05-17 01:08:22.910000+00:00,29.873,68.293,20.2,4.0
2013-05-16 04:34:36.480000+00:00,31.47,86.687,26.3,4.0
2013-05-16 03:39:49.680000+00:00,31.377,86.512,24.3,4.7
2013-05-16 03:37:45.160000+00:00,31.241,86.407,26.4,4.4
2013-05-16 03:34:16.800000+00:00,31.504,86.604,25.3,5.2
2013-05-15 17:33:12.100000+00:00,8.385,92.298,43.9,4.0
2013-05-15 10:54:28.740000+00:00,31.414,86.589,27.5,5.1
2013-05-14 20:03:36.620000+00:00,33.087,75.709,48.0,4.7
2013-05-14 20:00:07.770000+00:00,33.101,75.727,61.7,4.7
2013-05-14 19:58:24.430000+00:00,33.121,75.735,35.7,4.3
2013-05-14 15:04:45.990000+00:00,36.298,69.748,137.0,4.0
2013-05-14 14:57:00.920000+00:00,13.898,93.068,30.7,4.1
2013-05-14 09:59:19.630000+00:00,29.4,82.015,35.0,4.0
2013-05-13 22:22:05.300000+00:00,31.494,86.375,10.0,4.1
2013-05-11 14:34:22.910000+00:00,36.176,70.786,102.1,4.4
2013-05-10 22:11:15.770000+00:00,21.816,94.717,121.1,4.3
2013-05-08 05:53:41.130000+00:00,36.04,99.344,10.0,4.3
2013-05-07 21:04:54+00:00,15.196,96.28,23.8,4.3
2013-05-07 15:01:45.820000+00:00,13.817,92.914,30.1,4.3
2013-05-07 08:59:30.140000+00:00,15.218,96.242,10.0,4.2
2013-05-06 21:07:06.690000+00:00,25.047,96.535,53.0,4.2
2013-05-06 20:53:55.860000+00:00,13.151,92.244,32.6,4.4
2013-05-06 20:18:04.320000+00:00,20.667,99.851,35.6,4.9
2013-05-05 09:35:43.440000+00:00,4.807,96.001,29.2,4.3
2013-05-03 05:33:56.920000+00:00,37.05,71.347,103.2,4.4
2013-05-03 04:16:09.700000+00:00,12.887,93.333,62.7,4.5
2013-05-03 03:25:43.560000+00:00,5.876,92.588,10.0,4.3
2013-05-02 00:30:41.250000+00:00,33.121,75.827,15.8,4.3
2013-05-02 00:30:07.400000+00:00,32.964,75.69,10.0,4.2
2013-05-01 09:19:45.930000+00:00,33.001,75.764,10.0,4.6
2013-05-01 07:05:36.310000+00:00,33.055,75.724,10.0,4.2
2013-05-01 06:57:13.480000+00:00,33.061,75.863,15.0,5.7
2013-04-30 23:30:09.040000+00:00,37.19,71.073,105.3,4.1
2013-04-30 17:32:24.140000+00:00,37.025,71.251,83.6,4.1
2013-04-30 15:44:14.440000+00:00,36.368,71.113,133.7,4.1
2013-04-30 09:41:51.600000+00:00,33.152,75.741,10.0,4.5
2013-04-27 05:16:56.250000+00:00,27.513,92.644,28.3,4.4
2013-04-27 03:17:13.120000+00:00,27.608,92.992,28.9,4.1
2013-04-27 02:25:33.650000+00:00,36.25,69.892,42.9,4.0
2013-04-25 18:18:44.830000+00:00,5.076,92.858,8.6,4.5
2013-04-24 09:25:30.040000+00:00,34.526,70.22,63.8,5.5
2013-04-21 19:35:38.670000+00:00,22.999,94.028,74.3,4.6
2013-04-21 16:56:49.370000+00:00,35.883,69.748,118.4,4.1
2013-04-19 14:46:45+00:00,34.65,73.128,25.5,4.4
2013-04-19 08:32:24.880000+00:00,36.583,70.802,188.6,4.1
2013-04-19 06:35:52.970000+00:00,27.333,87.853,47.1,4.2
2013-04-19 03:08:15.470000+00:00,4.891,96.094,39.7,4.3
2013-04-18 21:18:43.630000+00:00,13.912,93.101,34.4,4.2
2013-04-18 03:00:00.470000+00:00,22.802,94.093,54.6,4.3
2013-04-17 14:01:37.130000+00:00,36.385,71.281,112.9,4.2
2013-04-17 03:01:38.230000+00:00,33.249,76.663,42.2,4.0
2013-04-17 01:46:00.090000+00:00,25.953,99.782,38.3,5.1
2013-04-16 08:34:14.090000+00:00,28.887,95.15,39.5,5.2
2013-04-16 01:23:23.420000+00:00,26.06,91.979,43.8,4.4
2013-04-14 19:38:36.360000+00:00,35.274,81.506,38.0,4.2
2013-04-14 09:55:42.660000+00:00,13.027,93.436,94.3,4.1
2013-04-12 08:42:03.330000+00:00,19.281,95.759,10.1,4.6
2013-04-12 07:27:47.250000+00:00,4.391,93.004,28.5,4.6
2013-04-12 06:32:41.790000+00:00,19.647,95.887,16.2,4.3
2013-04-11 03:47:02.930000+00:00,19.258,95.623,9.9,5.5
2013-04-10 23:04:22.490000+00:00,36.426,71.499,98.0,4.2
2013-04-10 22:05:52.720000+00:00,18.787,97.479,10.0,4.6
2013-04-09 20:43:48.990000+00:00,5.611,93.308,37.4,4.7
2013-04-06 18:36:44.250000+00:00,30.039,88.051,35.0,4.6
2013-04-05 22:55:01.600000+00:00,36.454,71.457,103.9,5.4
2013-04-05 06:44:32.590000+00:00,19.243,95.611,10.0,4.6
2013-04-04 17:39:16.550000+00:00,32.796,73.131,13.7,4.5
2013-04-04 15:16:26.520000+00:00,19.247,95.745,10.7,5.1
2013-04-04 08:34:33.040000+00:00,36.627,69.721,215.6,3.9
2013-04-04 06:31:32.040000+00:00,36.403,71.106,239.5,5.3
2013-04-03 23:00:22.350000+00:00,19.25,95.748,10.0,4.6
2013-04-03 18:42:52.550000+00:00,37.329,97.131,10.0,4.5
2013-04-03 16:35:45.110000+00:00,19.223,95.646,6.0,5.4
2013-03-31 11:44:19.280000+00:00,36.508,69.435,21.9,4.1
2013-03-30 20:04:45.850000+00:00,23.071,95.976,10.0,4.8
2013-03-30 08:14:51.040000+00:00,36.553,70.615,193.9,4.0
2013-03-30 05:11:34.060000+00:00,37.433,72.205,201.0,4.0
2013-03-29 12:53:00.710000+00:00,37.34,97.087,10.0,4.2
2013-03-28 10:26:43.560000+00:00,37.345,97.098,10.0,4.2
2013-03-26 08:21:55.170000+00:00,19.262,95.071,73.9,4.4
2013-03-26 04:26:19.060000+00:00,11.05,93.477,129.8,4.5
2013-03-25 12:28:50.870000+00:00,33.313,95.323,10.0,4.6
2013-03-24 14:26:33.110000+00:00,33.398,95.375,22.2,4.1
2013-03-24 03:47:29.190000+00:00,33.401,95.346,10.0,4.5
2013-03-22 19:30:03.900000+00:00,37.45,71.783,115.9,4.0
2013-03-20 23:02:05.960000+00:00,14.37,93.123,32.0,4.3
2013-03-20 18:16:10.490000+00:00,7.481,94.154,41.1,4.5
2013-03-20 02:10:26.630000+00:00,12.599,93.703,103.6,4.7
2013-03-20 00:53:55.970000+00:00,35.778,95.863,10.0,4.4
2013-03-19 06:07:17.270000+00:00,7.593,94.237,48.2,4.5
2013-03-18 01:19:35.750000+00:00,36.29,69.812,142.1,4.1
2013-03-18 01:07:42.060000+00:00,36.476,70.088,229.9,4.6
2013-03-17 04:17:39.470000+00:00,29.101,95.869,27.0,4.4
2013-03-16 23:49:53.090000+00:00,36.5,70.875,171.4,4.6
2013-03-16 23:09:09.220000+00:00,36.097,71.264,51.9,4.5
2013-03-15 11:16:01.240000+00:00,37.868,72.95,57.0,4.0
2013-03-14 18:18:41.520000+00:00,4.451,96.392,41.2,4.4
2013-03-13 17:47:08.220000+00:00,5.122,94.074,35.0,4.3
2013-03-07 15:56:40.300000+00:00,24.362,68.572,20.0,4.5
2013-03-06 16:49:46.540000+00:00,28.758,82.294,10.0,5.0
2013-03-05 17:59:37.480000+00:00,36.29,69.248,122.7,4.2
2013-03-05 11:57:46.020000+00:00,36.049,70.605,105.3,4.4
2013-03-04 05:34:59.610000+00:00,36.565,70.935,191.5,4.3
2013-03-03 05:41:16.940000+00:00,25.98,99.812,8.0,5.2
2013-03-03 02:37:20.330000+00:00,36.46,71.143,243.2,4.5
2013-03-02 01:30:38.630000+00:00,24.677,92.222,38.7,5.2
2013-02-28 18:32:26.760000+00:00,22.609,94.557,104.1,4.6
2013-02-26 20:12:13.550000+00:00,29.194,67.554,10.0,4.7
2013-02-26 14:42:29.380000+00:00,13.228,95.809,10.0,4.5
2013-02-26 12:23:38.860000+00:00,13.277,95.919,35.0,4.2
2013-02-26 12:12:03.760000+00:00,13.253,95.792,35.0,4.2
2013-02-25 19:45:02.320000+00:00,36.38,71.284,124.2,4.0
2013-02-25 05:22:17.290000+00:00,34.319,85.698,10.0,4.7
2013-02-25 05:11:07.520000+00:00,34.292,85.651,10.0,5.4
2013-02-24 15:16:42.440000+00:00,29.945,94.95,35.0,4.0
2013-02-24 14:33:21.710000+00:00,11.011,91.998,19.9,4.7
2013-02-24 05:07:30.470000+00:00,36.481,70.294,221.0,4.4
2013-02-24 00:57:30.210000+00:00,27.264,75.491,10.0,3.6
2013-02-22 09:29:15.030000+00:00,6.71,94.009,35.0,4.4
2013-02-21 23:39:36.990000+00:00,29.921,87.994,21.4,4.2
2013-02-21 15:48:11.710000+00:00,36.561,70.758,187.3,4.2
2013-02-20 09:53:49.100000+00:00,36.418,71.034,137.0,4.6
2013-02-19 21:05:12.080000+00:00,25.35,89.03,11.8,4.1
2013-02-19 17:16:47.680000+00:00,7.92,91.913,37.9,4.4
2013-02-18 15:22:09.160000+00:00,5.056,95.897,10.0,4.5
2013-02-17 15:15:01.930000+00:00,4.92,95.793,6.9,4.4
2013-02-17 14:06:21.890000+00:00,36.523,70.83,204.0,4.1
2013-02-17 01:46:58.470000+00:00,33.748,90.281,10.5,4.3
2013-02-17 01:35:07.700000+00:00,36.441,71.666,95.5,4.9
2013-02-15 18:33:44.900000+00:00,4.601,94.997,35.0,4.8
2013-02-15 18:27:45.890000+00:00,32.822,95.02,22.5,4.4
2013-02-14 03:43:17.720000+00:00,30.054,68.063,15.6,4.5
2013-02-12 02:55:14.690000+00:00,32.777,94.781,43.1,4.5
2013-02-11 10:48:52.100000+00:00,30.969,78.268,10.0,4.6
2013-02-11 01:02:09.850000+00:00,5.081,96.157,70.1,4.2
2013-02-08 19:32:04.480000+00:00,36.082,70.026,93.8,4.2
2013-02-08 04:38:10.090000+00:00,36.522,71.471,90.7,4.3
2013-02-08 03:54:43.570000+00:00,30.485,69.515,23.5,4.5
2013-02-06 19:05:30.740000+00:00,34.347,80.606,10.0,4.2
2013-02-06 19:01:45.700000+00:00,34.247,80.424,16.6,4.9
2013-02-06 18:24:57.040000+00:00,36.607,71.114,213.9,4.0
2013-02-05 18:18:30.230000+00:00,36.472,70.653,204.3,4.7
2013-02-05 03:57:27.240000+00:00,13.857,92.933,16.4,4.8
2013-02-04 17:47:52.130000+00:00,37.48,70.264,35.0,4.6
2013-02-04 15:27:13.940000+00:00,32.9,94.872,26.6,4.1
2013-02-04 13:35:29.640000+00:00,37.55,82.416,23.8,4.7
2013-02-04 12:04:55.010000+00:00,32.901,94.702,10.0,4.8
2013-02-04 08:38:06.030000+00:00,36.519,70.868,207.7,4.3
2013-02-04 01:19:28.890000+00:00,11.724,92.699,44.8,4.6
2013-02-03 11:10:31.110000+00:00,36.477,70.795,180.1,4.1
2013-01-31 20:31:00.640000+00:00,13.975,93.088,46.3,4.6
2013-01-30 17:32:55.320000+00:00,36.663,96.536,15.3,4.7
2013-01-30 13:37:02.140000+00:00,16.78,96.17,10.0,3.4
2013-01-30 09:33:01.350000+00:00,32.925,94.937,35.0,4.2
2013-01-30 09:27:03.700000+00:00,32.921,94.68,21.5,5.2
2013-01-27 14:24:08.020000+00:00,4.881,95.686,10.0,4.6
2013-01-25 05:00:15.450000+00:00,4.919,95.89,10.0,4.5
2013-01-25 02:42:48.190000+00:00,27.167,65.538,5.2,4.3
2013-01-24 12:58:36.120000+00:00,4.852,95.914,10.0,4.1
2013-01-22 23:54:30.550000+00:00,7.374,93.611,48.0,4.5
2013-01-22 15:49:24.010000+00:00,34.214,80.306,37.8,4.0
2013-01-22 15:09:22.850000+00:00,36.339,68.847,51.5,5.2
2013-01-22 10:58:58.130000+00:00,4.998,96.016,10.0,4.2
2013-01-21 23:08:53.380000+00:00,5.007,96.078,10.0,4.2
2013-01-21 22:48:06.740000+00:00,5.019,96.015,10.0,4.7
2013-01-21 22:22:52.760000+00:00,4.927,95.907,12.0,6.1
2013-01-18 12:42:50.810000+00:00,31.056,99.546,8.0,5.4
2013-01-17 20:59:51.070000+00:00,29.412,81.429,39.1,4.5
2013-01-17 07:02:37.970000+00:00,36.769,71.321,178.5,4.2
2013-01-17 01:47:35.760000+00:00,5.219,94.796,72.4,4.5
2013-01-15 20:34:21.830000+00:00,36.502,70.984,190.4,4.6
2013-01-15 11:17:00.400000+00:00,23.61,94.707,110.9,4.7
2013-01-15 03:15:59.760000+00:00,30.159,69.577,44.5,4.0
2013-01-11 09:10:14.980000+00:00,13.304,92.342,35.0,4.9
2013-01-10 23:48:04.840000+00:00,29.02,67.403,15.2,4.2
2013-01-10 21:22:24.280000+00:00,36.483,71.335,89.8,4.1
2013-01-10 13:47:03.780000+00:00,4.72,95.095,38.0,5.7
2013-01-09 07:44:17.110000+00:00,29.694,81.711,15.3,5.0
2013-01-09 01:41:53.260000+00:00,25.329,95.048,93.0,5.8
2013-01-07 05:32:42.820000+00:00,28.216,94.242,10.0,4.2
